BEGIN DSCRDATA
% INDEX	K01	L01	M01	K02	L02	M02	K03	L03	M03	K04	L04	M04	K05	L05	M05	K06	L06	M06	K07	L07	M07	K08	L08	M08	K09	L09	M09	K10	L10	M10	K11	L11	M11	K12	L12	M12	K13	L13	M13	K14	L14	M14	K15	L15	M15	K16	L16	M16	K17	L17	M17	K18	L18	M18	T01	T02	T03
1342	9.1E-12	1E10	1E10	1E-30	1.5382502234239E-10	1E10	1E-30	1E10	0.085	1E-30	6.71425527530142E-12	5.80961975774842E-02	9.45885164506978E-11	2.19220546031861E-12	2.20050024171805	1.37340095763003E-11	6.06513102112205E-12	8.17563361435101	2.02894831449565E-10	2.05264490295837E-13	0.481416998232247	1.17678982164206E-11	2.26851546667998E-12	4.92630640655895	6.68671274977214E-12	2.04293951264179E-12	7.45626647489065	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
1343	9.1E-12	1E10	1E10	1E-30	1.5382502234239E-10	1E10	1E-30	1E10	0.085	1E-30	6.71425527530142E-12	5.80961975774842E-02	9.45885164506978E-11	2.19220546031861E-12	2.20050024171805	1.37340095763003E-11	6.06513102112205E-12	8.17563361435101	2.02894831449565E-10	2.05264490295837E-13	0.481416998232247	1.17678982164206E-11	2.26851546667998E-12	4.92630640655895	6.68671274977214E-12	2.04293951264179E-12	7.45626647489065	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
1344	9.2E-12	1E10	1E10	1E-30	1.55746921791067E-10	1E10	1E-30	1E10	0.085	1E-30	6.71425527530142E-12	5.80961975774842E-02	1.20722960288416E-10	1.80647816913687E-12	1.74791947251426	1.76928316796181E-11	4.92992357850153E-12	6.34631201975258	2.55429459233552E-10	1.63047380228272E-13	0.382403114372083	1.86508617727802E-11	1.49879330553936E-12	2.96839314921162	9.33866791403025E-12	1.49736532994809E-12	5.40158756231237	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
1345	9.2E-12	1E10	1E10	1E-30	1.55746921791067E-10	1E10	1E-30	1E10	0.085	1E-30	6.71425527530142E-12	5.80961975774842E-02	1.20722960288416E-10	1.80647816913687E-12	1.74791947251426	1.76928316796181E-11	4.92992357850153E-12	6.34631201975258	2.55429459233552E-10	1.63047380228272E-13	0.382403114372083	1.86508617727802E-11	1.49879330553936E-12	2.96839314921162	9.33866791403025E-12	1.49736532994809E-12	5.40158756231237	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
1346	9.2E-12	1E10	1E10	1E-30	1.55746921791067E-10	1E10	1E-30	1E10	0.085	1E-30	6.71425527530142E-12	5.80961975774842E-02	1.20722960288416E-10	1.80647816913687E-12	1.74791947251426	1.76928316796181E-11	4.92992357850153E-12	6.34631201975258	2.55429459233552E-10	1.63047380228272E-13	0.382403114372083	1.86508617727802E-11	1.49879330553936E-12	2.96839314921162	9.33866791403025E-12	1.49736532994809E-12	5.40158756231237	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
1347	9.2E-12	1E10	1E10	1E-30	1.55746921791067E-10	1E10	1E-30	1E10	0.085	1E-30	6.71425527530142E-12	5.80961975774842E-02	1.20722960288416E-10	1.80647816913687E-12	1.74791947251426	1.76928316796181E-11	4.92992357850153E-12	6.34631201975258	2.55429459233552E-10	1.63047380228272E-13	0.382403114372083	1.86508617727802E-11	1.49879330553936E-12	2.96839314921162	9.33866791403025E-12	1.49736532994809E-12	5.40158756231237	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.5	0.5
1348	9.2E-12	1E10	1E10	1E-30	1.55746921791067E-10	1E10	1E-30	1E10	0.085	1E-30	6.71425527530142E-12	5.80961975774842E-02	1.20722960288416E-10	1.80647816913687E-12	1.74791947251426	1.76928316796181E-11	4.92992357850153E-12	6.34631201975258	2.55429459233552E-10	1.63047380228272E-13	0.382403114372083	1.86508617727802E-11	1.49879330553936E-12	2.96839314921162	9.33866791403025E-12	1.49736532994809E-12	5.40158756231237	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
1349	9.2E-12	1E10	1E10	1E-30	1.55746921791067E-10	1E10	1E-30	1E10	0.085	1E-30	6.71425527530142E-12	5.80961975774842E-02	1.20722960288416E-10	1.80647816913687E-12	1.74791947251426	1.76928316796181E-11	4.92992357850153E-12	6.34631201975258	2.55429459233552E-10	1.63047380228272E-13	0.382403114372083	1.86508617727802E-11	1.49879330553936E-12	2.96839314921162	9.33866791403025E-12	1.49736532994809E-12	5.40158756231237	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
1350	9.2E-12	1E10	1E10	1E-30	1.55746921791067E-10	1E10	1E-30	1E10	0.085	1E-30	6.71425527530142E-12	5.80961975774842E-02	1.20722960288416E-10	1.80647816913687E-12	1.74791947251426	1.76928316796181E-11	4.92992357850153E-12	6.34631201975258	2.55429459233552E-10	1.63047380228272E-13	0.382403114372083	1.86508617727802E-11	1.49879330553936E-12	2.96839314921162	9.33866791403025E-12	1.49736532994809E-12	5.40158756231237	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
1351	9.2E-12	1E10	1E10	1E-30	1.55746921791067E-10	1E10	1E-30	1E10	0.085	1E-30	6.71425527530142E-12	5.80961975774842E-02	1.20722960288416E-10	1.80647816913687E-12	1.74791947251426	1.76928316796181E-11	4.92992357850153E-12	6.34631201975258	2.55429459233552E-10	1.63047380228272E-13	0.382403114372083	1.86508617727802E-11	1.49879330553936E-12	2.96839314921162	9.33866791403025E-12	1.49736532994809E-12	5.40158756231237	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.5	0.5
1352	9.2E-12	1E10	1E10	1E-30	1.55746921791067E-10	1E10	1E-30	1E10	0.085	1E-30	6.71425527530142E-12	5.80961975774842E-02	1.20722960288416E-10	1.80647816913687E-12	1.74791947251426	1.76928316796181E-11	4.92992357850153E-12	6.34631201975258	2.55429459233552E-10	1.63047380228272E-13	0.382403114372083	1.86508617727802E-11	1.49879330553936E-12	2.96839314921162	9.33866791403025E-12	1.49736532994809E-12	5.40158756231237	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
1353	9.2E-12	1E10	1E10	1E-30	1.55746921791067E-10	1E10	1E-30	1E10	0.085	1E-30	6.71425527530142E-12	5.80961975774842E-02	1.20722960288416E-10	1.80647816913687E-12	1.74791947251426	1.76928316796181E-11	4.92992357850153E-12	6.34631201975258	2.55429459233552E-10	1.63047380228272E-13	0.382403114372083	1.86508617727802E-11	1.49879330553936E-12	2.96839314921162	9.33866791403025E-12	1.49736532994809E-12	5.40158756231237	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
1354	9.2E-12	1E10	1E10	1E-30	1.55746921791067E-10	1E10	1E-30	1E10	0.085	1E-30	6.71425527530142E-12	5.80961975774842E-02	1.20722960288416E-10	1.80647816913687E-12	1.74791947251426	1.76928316796181E-11	4.92992357850153E-12	6.34631201975258	2.55429459233552E-10	1.63047380228272E-13	0.382403114372083	1.86508617727802E-11	1.49879330553936E-12	2.96839314921162	9.33866791403025E-12	1.49736532994809E-12	5.40158756231237	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
1355	9.2E-12	1E10	1E10	1E-30	1.55746921791067E-10	1E10	1E-30	1E10	0.085	1E-30	6.71425527530142E-12	5.80961975774842E-02	1.20722960288416E-10	1.80647816913687E-12	1.74791947251426	1.76928316796181E-11	4.92992357850153E-12	6.34631201975258	2.55429459233552E-10	1.63047380228272E-13	0.382403114372083	1.86508617727802E-11	1.49879330553936E-12	2.96839314921162	9.33866791403025E-12	1.49736532994809E-12	5.40158756231237	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
1356	9.2E-12	1E10	1E10	1E-30	1.55746921791067E-10	1E10	1E-30	1E10	0.085	1E-30	6.71425527530142E-12	5.80961975774842E-02	1.20722960288416E-10	1.80647816913687E-12	1.74791947251426	1.76928316796181E-11	4.92992357850153E-12	6.34631201975258	2.55429459233552E-10	1.63047380228272E-13	0.382403114372083	1.86508617727802E-11	1.49879330553936E-12	2.96839314921162	9.33866791403025E-12	1.49736532994809E-12	5.40158756231237	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
1357	9.2E-12	1E10	1E10	1E-30	1.55746921791067E-10	1E10	1E-30	1E10	0.085	1E-30	6.71425527530142E-12	5.80961975774842E-02	1.20722960288416E-10	1.80647816913687E-12	1.74791947251426	1.76928316796181E-11	4.92992357850153E-12	6.34631201975258	2.55429459233552E-10	1.63047380228272E-13	0.382403114372083	1.86508617727802E-11	1.49879330553936E-12	2.96839314921162	9.33866791403025E-12	1.49736532994809E-12	5.40158756231237	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.5	0.5
1358	9.2E-12	1E10	1E10	1E-30	1.55746921791067E-10	1E10	1E-30	1E10	0.085	1E-30	6.71425527530142E-12	5.80961975774842E-02	1.20722960288416E-10	1.80647816913687E-12	1.74791947251426	1.76928316796181E-11	4.92992357850153E-12	6.34631201975258	2.55429459233552E-10	1.63047380228272E-13	0.382403114372083	1.86508617727802E-11	1.49879330553936E-12	2.96839314921162	9.33866791403025E-12	1.49736532994809E-12	5.40158756231237	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
1359	9.2E-12	1E10	1E10	1E-30	1.55746921791067E-10	1E10	1E-30	1E10	0.085	1E-30	6.71425527530142E-12	5.80961975774842E-02	1.20722960288416E-10	1.80647816913687E-12	1.74791947251426	1.76928316796181E-11	4.92992357850153E-12	6.34631201975258	2.55429459233552E-10	1.63047380228272E-13	0.382403114372083	1.86508617727802E-11	1.49879330553936E-12	2.96839314921162	9.33866791403025E-12	1.49736532994809E-12	5.40158756231237	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
1360	9.3E-12	1E10	1E10	1E-30	1.55746921791067E-10	1E10	1E-30	1E10	0.085	1E-30	6.71425527530142E-12	5.80961975774842E-02	1.20722960288416E-10	1.80647816913687E-12	1.74791947251426	1.76928316796181E-11	4.92992357850153E-12	6.34631201975258	2.55429459233552E-10	1.63047380228272E-13	0.382403114372083	1.86508617727802E-11	1.49879330553936E-12	2.96839314921162	9.33866791403025E-12	1.49736532994809E-12	5.40158756231237	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
1361	9.3E-12	1E10	1E10	1E-30	1.55746921791067E-10	1E10	1E-30	1E10	0.085	1E-30	6.71425527530142E-12	5.80961975774842E-02	1.20722960288416E-10	1.80647816913687E-12	1.74791947251426	1.76928316796181E-11	4.92992357850153E-12	6.34631201975258	2.55429459233552E-10	1.63047380228272E-13	0.382403114372083	1.86508617727802E-11	1.49879330553936E-12	2.96839314921162	9.33866791403025E-12	1.49736532994809E-12	5.40158756231237	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
1362	9.3E-12	1E10	1E10	1E-30	1.55746921791067E-10	1E10	1E-30	1E10	0.085	1E-30	6.71425527530142E-12	5.80961975774842E-02	1.20722960288416E-10	1.80647816913687E-12	1.74791947251426	1.76928316796181E-11	4.92992357850153E-12	6.34631201975258	2.55429459233552E-10	1.63047380228272E-13	0.382403114372083	1.86508617727802E-11	1.49879330553936E-12	2.96839314921162	9.33866791403025E-12	1.49736532994809E-12	5.40158756231237	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
1363	9.3E-12	1E10	1E10	1E-30	1.55746921791067E-10	1E10	1E-30	1E10	0.085	1E-30	6.71425527530142E-12	5.80961975774842E-02	1.20722960288416E-10	1.80647816913687E-12	1.74791947251426	1.76928316796181E-11	4.92992357850153E-12	6.34631201975258	2.55429459233552E-10	1.63047380228272E-13	0.382403114372083	1.86508617727802E-11	1.49879330553936E-12	2.96839314921162	9.33866791403025E-12	1.49736532994809E-12	5.40158756231237	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.5	0.5
1364	9.3E-12	1E10	1E10	1E-30	1.55746921791067E-10	1E10	1E-30	1E10	0.085	1E-30	6.71425527530142E-12	5.80961975774842E-02	1.20722960288416E-10	1.80647816913687E-12	1.74791947251426	1.76928316796181E-11	4.92992357850153E-12	6.34631201975258	2.55429459233552E-10	1.63047380228272E-13	0.382403114372083	1.86508617727802E-11	1.49879330553936E-12	2.96839314921162	9.33866791403025E-12	1.49736532994809E-12	5.40158756231237	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
1365	9.3E-12	1E10	1E10	1E-30	1.55746921791067E-10	1E10	1E-30	1E10	0.085	1E-30	6.71425527530142E-12	5.80961975774842E-02	1.20722960288416E-10	1.80647816913687E-12	1.74791947251426	1.76928316796181E-11	4.92992357850153E-12	6.34631201975258	2.55429459233552E-10	1.63047380228272E-13	0.382403114372083	1.86508617727802E-11	1.49879330553936E-12	2.96839314921162	9.33866791403025E-12	1.49736532994809E-12	5.40158756231237	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
1366	9.3E-12	1E10	1E10	1E-30	1.55746921791067E-10	1E10	1E-30	1E10	0.085	1E-30	6.71425527530142E-12	5.80961975774842E-02	1.20722960288416E-10	1.80647816913687E-12	1.74791947251426	1.76928316796181E-11	4.92992357850153E-12	6.34631201975258	2.55429459233552E-10	1.63047380228272E-13	0.382403114372083	1.86508617727802E-11	1.49879330553936E-12	2.96839314921162	9.33866791403025E-12	1.49736532994809E-12	5.40158756231237	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
1367	9.3E-12	1E10	1E10	1E-30	1.55746921791067E-10	1E10	1E-30	1E10	0.085	1E-30	6.71425527530142E-12	5.80961975774842E-02	1.20722960288416E-10	1.80647816913687E-12	1.74791947251426	1.76928316796181E-11	4.92992357850153E-12	6.34631201975258	2.55429459233552E-10	1.63047380228272E-13	0.382403114372083	1.86508617727802E-11	1.49879330553936E-12	2.96839314921162	9.33866791403025E-12	1.49736532994809E-12	5.40158756231237	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.5	0.5
1368	9.3E-12	1E10	1E10	1E-30	1.55746921791067E-10	1E10	1E-30	1E10	0.085	1E-30	6.71425527530142E-12	5.80961975774842E-02	1.20722960288416E-10	1.80647816913687E-12	1.74791947251426	1.76928316796181E-11	4.92992357850153E-12	6.34631201975258	2.55429459233552E-10	1.63047380228272E-13	0.382403114372083	1.86508617727802E-11	1.49879330553936E-12	2.96839314921162	9.33866791403025E-12	1.49736532994809E-12	5.40158756231237	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
1369	9.3E-12	1E10	1E10	1E-30	1.55746921791067E-10	1E10	1E-30	1E10	0.085	1E-30	6.71425527530142E-12	5.80961975774842E-02	1.20722960288416E-10	1.80647816913687E-12	1.74791947251426	1.76928316796181E-11	4.92992357850153E-12	6.34631201975258	2.55429459233552E-10	1.63047380228272E-13	0.382403114372083	1.86508617727802E-11	1.49879330553936E-12	2.96839314921162	9.33866791403025E-12	1.49736532994809E-12	5.40158756231237	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
1370	9.3E-12	1E10	1E10	1E-30	1.55746921791067E-10	1E10	1E-30	1E10	0.085	1E-30	6.71425527530142E-12	5.80961975774842E-02	1.20722960288416E-10	1.80647816913687E-12	1.74791947251426	1.76928316796181E-11	4.92992357850153E-12	6.34631201975258	2.55429459233552E-10	1.63047380228272E-13	0.382403114372083	1.86508617727802E-11	1.49879330553936E-12	2.96839314921162	9.33866791403025E-12	1.49736532994809E-12	5.40158756231237	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
1371	9.3E-12	1E10	1E10	1E-30	1.55746921791067E-10	1E10	1E-30	1E10	0.085	1E-30	6.71425527530142E-12	5.80961975774842E-02	1.20722960288416E-10	1.80647816913687E-12	1.74791947251426	1.76928316796181E-11	4.92992357850153E-12	6.34631201975258	2.55429459233552E-10	1.63047380228272E-13	0.382403114372083	1.86508617727802E-11	1.49879330553936E-12	2.96839314921162	9.33866791403025E-12	1.49736532994809E-12	5.40158756231237	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
1372	9.3E-12	1E10	1E10	1E-30	1.55746921791067E-10	1E10	1E-30	1E10	0.085	1E-30	6.71425527530142E-12	5.80961975774842E-02	1.20722960288416E-10	1.80647816913687E-12	1.74791947251426	1.76928316796181E-11	4.92992357850153E-12	6.34631201975258	2.55429459233552E-10	1.63047380228272E-13	0.382403114372083	1.86508617727802E-11	1.49879330553936E-12	2.96839314921162	9.33866791403025E-12	1.49736532994809E-12	5.40158756231237	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
1373	9.3E-12	1E10	1E10	1E-30	1.55746921791067E-10	1E10	1E-30	1E10	0.085	1E-30	6.71425527530142E-12	5.80961975774842E-02	1.20722960288416E-10	1.80647816913687E-12	1.74791947251426	1.76928316796181E-11	4.92992357850153E-12	6.34631201975258	2.55429459233552E-10	1.63047380228272E-13	0.382403114372083	1.86508617727802E-11	1.49879330553936E-12	2.96839314921162	9.33866791403025E-12	1.49736532994809E-12	5.40158756231237	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.5	0.5
1374	9.3E-12	1E10	1E10	1E-30	1.55746921791067E-10	1E10	1E-30	1E10	0.085	1E-30	6.71425527530142E-12	5.80961975774842E-02	1.20722960288416E-10	1.80647816913687E-12	1.74791947251426	1.76928316796181E-11	4.92992357850153E-12	6.34631201975258	2.55429459233552E-10	1.63047380228272E-13	0.382403114372083	1.86508617727802E-11	1.49879330553936E-12	2.96839314921162	9.33866791403025E-12	1.49736532994809E-12	5.40158756231237	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
1375	9.3E-12	1E10	1E10	1E-30	1.55746921791067E-10	1E10	1E-30	1E10	0.085	1E-30	6.71425527530142E-12	5.80961975774842E-02	1.20722960288416E-10	1.80647816913687E-12	1.74791947251426	1.76928316796181E-11	4.92992357850153E-12	6.34631201975258	2.55429459233552E-10	1.63047380228272E-13	0.382403114372083	1.86508617727802E-11	1.49879330553936E-12	2.96839314921162	9.33866791403025E-12	1.49736532994809E-12	5.40158756231237	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
1376	9.4E-12	1E10	1E10	1E-30	1.55746921791067E-10	1E10	1E-30	1E10	0.085	1E-30	6.71425527530142E-12	5.80961975774842E-02	1.20722960288416E-10	1.80647816913687E-12	1.74791947251426	1.76928316796181E-11	4.92992357850153E-12	6.34631201975258	2.55429459233552E-10	1.63047380228272E-13	0.382403114372083	1.86508617727802E-11	1.49879330553936E-12	2.96839314921162	9.33866791403025E-12	1.49736532994809E-12	5.40158756231237	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
1377	9.4E-12	1E10	1E10	1E-30	1.55746921791067E-10	1E10	1E-30	1E10	0.085	1E-30	6.71425527530142E-12	5.80961975774842E-02	1.20722960288416E-10	1.80647816913687E-12	1.74791947251426	1.76928316796181E-11	4.92992357850153E-12	6.34631201975258	2.55429459233552E-10	1.63047380228272E-13	0.382403114372083	1.86508617727802E-11	1.49879330553936E-12	2.96839314921162	9.33866791403025E-12	1.49736532994809E-12	5.40158756231237	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
1378	9.4E-12	1E10	1E10	1E-30	1.55746921791067E-10	1E10	1E-30	1E10	0.085	1E-30	6.71425527530142E-12	5.80961975774842E-02	1.20722960288416E-10	1.80647816913687E-12	1.74791947251426	1.76928316796181E-11	4.92992357850153E-12	6.34631201975258	2.55429459233552E-10	1.63047380228272E-13	0.382403114372083	1.86508617727802E-11	1.49879330553936E-12	2.96839314921162	9.33866791403025E-12	1.49736532994809E-12	5.40158756231237	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
